Id,Beneficiary_Name,Date,Direction,Amount,Description,Currency,Mcc,Kind,Catcode,code,parent_code,name
56824971,T-Mobile,03/18/2021 01:00:00,d,13.2,Mobile phone bill,USD,,pmt,C,,,
57135566,A1 Telecom,05/19/2021 02:00:00,d,13.2,Mobile phone bill,USD,,pmt,C,,,
57195573,A1 Telecom,05/23/2021 02:00:00,d,33.5,Internet bill,USD,,pmt,C,,,
57453138,T-Mobile,12/08/2021 01:00:00,d,12.6,Mobile phone bill,USD,,pmt,C,,,
57484714,Tele9,12/16/2021 01:00:00,d,19,Television bill,USD,,pmt,C,,,
57613960,Electro distribution,04/18/2021 02:00:00,d,54,Utilities payment,USD,,pmt,C,,,
55791400,Hertz,11/22/2021 01:00:00,d,15.8,Taxi,USD,7519,pmt,B,,,
55845532,Sixt GmbH,11/01/2021 01:00:00,d,15.2,Car rent,USD,7519,pmt,B,,,
57798469,Josh,04/27/2021 02:00:00,d,41.1,Allowance,USD,,pmt,,,,
57913436,,04/23/2021 02:00:00,d,162,ATM withdrawal,USD,,wdw,,,,
58200155,Asseco,01/17/2021 01:00:00,c,2382.4,Salary,USD,,sal,,,,
58228826,Pet hotel Happy Dog,07/09/2021 02:00:00,d,100.1,Monthly stay,USD,5995,pmt,,,,
58308855,Serenity Wellnes,07/19/2021 02:00:00,d,22.2,Massage,USD,8050,pmt,,,,
58741126,Bank of America,03/10/2021 01:00:00,d,5.7,ATM withdrawal fee,USD,,fee,,,,
58856951,Red Cross,07/10/2021 02:00:00,d,33.7,Charity,USD,,pmt,,,,
58871468,Fit and Fun,04/01/2021 02:00:00,d,23.2,Personal trainer,USD,,pmt,,,,
58884779,Claire Stevens,05/27/2021 02:00:00,c,300.1,Monthly rent,USD,,dep,,,,
58899244,Home cleaning service,04/21/2021 02:00:00,d,51,Cleaning,USD,,pmt,,,,
59098190,Volvo service,05/17/2021 02:00:00,d,225,Regular service,USD,7538,pmt,,,,
59160066,Office365,01/13/2021 01:00:00,d,18.2,TV,USD,5045,pmt,,,,
59377025,Book depository,10/17/2021 02:00:00,d,16.2,Book,USD,,pmt,,,,
59812305,Josh,11/08/2021 01:00:00,d,43.8,Allowance,USD,,pmt,,,,
59865534,Karate club,01/15/2021 01:00:00,d,22.2,Club membership,USD,,pmt,,,,
59869789,Lily,12/01/2021 01:00:00,d,39.5,Medicine,USD,5912,pmt,,,,
59957633,Asseco,10/28/2021 02:00:00,c,2499.4,Salary,USD,,sal,,,,
60014073,Karate club,04/23/2021 02:00:00,d,20.6,Club membership,USD,,pmt,,,,
60344073,MetLife,07/23/2021 02:00:00,d,200.3,Life insurance premium,USD,6300,pmt,,,,
60419284,Barber shop,11/10/2021 01:00:00,d,37.6,Hair dye,USD,7230,pmt,,,,
60451717,Asseco,07/05/2021 02:00:00,c,2432,Salary,USD,,sal,,,,
60572795,Netflix,07/09/2021 02:00:00,d,8.7,Hulu subscription,USD,,pmt,,,,
60671038,Claire Stevens,07/25/2021 02:00:00,c,300.6,Monthly rent,USD,,dep,,,,
60674642,Coinbase,10/03/2021 02:00:00,c,835.4,Project based fee,USD,,dep,,,,
60866991,Karate club,01/25/2021 01:00:00,d,29.5,Membership,USD,,pmt,,,,
60942536,Fit and Fun,10/21/2021 02:00:00,d,29.4,Personal trainer,USD,,pmt,,,,
61393516,Dental Plus,01/06/2021 01:00:00,d,20.9,Doctor's appointment,USD,8011,pmt,,,,
61657063,Home cleaning service,12/12/2021 01:00:00,d,45.4,Cleaning,USD,,pmt,,,,
62163515,Lidl,12/13/2021 01:00:00,d,94.4,Supermaket shopping,USD,5200,pmt,,,,
62184132,Home cleaning service,12/01/2021 01:00:00,d,47.5,Cleaning,USD,,pmt,,,,
62189376,Gift shop,04/19/2021 02:00:00,d,57.3,Birthday gifts,USD,5947,pmt,,,,
62219630,Pet hotel Happy Dog,10/09/2021 02:00:00,d,100.6,Monthly stay,USD,5995,pmt,,,,
62376166,Revolut,09/21/2021 02:00:00,d,6.3,Revolut Silver subscription,USD,,fee,,,,
58838367,Delhaize,02/20/2021 01:00:00,d,31.6,Supermaket shopping,USD,5499,pmt,38,,,
59322988,Lidl,08/27/2021 02:00:00,d,32.8,Supermaket shopping,USD,5499,pmt,38,,,
59482560,Delhaize,03/14/2021 01:00:00,d,30.3,Supermaket shopping,USD,5499,pmt,38,,,
60285486,Lidl,10/15/2021 02:00:00,d,40.5,Supermaket shopping,USD,5499,pmt,38,,,
60661008,Lidl,05/28/2021 02:00:00,d,36.1,Supermaket shopping,USD,5499,pmt,38,,,
61550061,Delhaize,01/10/2021 01:00:00,d,40.7,Supermaket shopping,USD,5499,pmt,38,,,
62166651,Delhaize,04/01/2021 02:00:00,d,30.9,Supermaket shopping,USD,5499,pmt,38,,,
62332295,Delhaize,09/24/2021 02:00:00,d,31.6,Supermaket shopping,USD,5499,pmt,38,,,
62460917,Lidl,09/05/2021 02:00:00,d,39.6,Supermaket shopping,USD,5499,pmt,38,,,
60255138,City parkings,12/04/2021 01:00:00,d,1.9,Parking fee,USD,7523,pmt,5,,,
60304957,City parkings,09/02/2021 02:00:00,d,2.3,Parking fee,USD,7523,pmt,5,,,
61252646,City parkings,12/25/2021 01:00:00,d,2.4,Parking fee,USD,7523,pmt,5,,,
62511511,City parkings,01/05/2021 01:00:00,d,2.3,Parking fee,USD,7523,pmt,5,,,
62678590,City parkings,03/16/2021 01:00:00,d,2.7,Parking fee,USD,7523,pmt,5,,,
60444928,National Geographic,07/25/2021 02:00:00,d,5.9,New York Times,USD,5192,pmt,23,,,
60446112,National Geographic,03/18/2021 01:00:00,d,5.5,New York Times,USD,5192,pmt,23,,,
57934670,Faculty of contemporary arts,05/27/2021 02:00:00,d,180.2,Tuition,USD,8299,pmt,17,,,
59419204,Music school,07/27/2021 02:00:00,d,152.6,Tuition,USD,8299,pmt,17,,,
58005439,Orange,05/10/2021 02:00:00,d,34.6,Internet bill,USD,,pmt,C,,,
58695247,A1 Telecom,06/04/2021 02:00:00,d,6.2,Phone bill,USD,,pmt,C,,,
59194264,A1 Telecom,11/23/2021 01:00:00,d,19.2,Mobile phone bill,USD,,pmt,C,,,
59714066,T-Mobile,01/28/2021 01:00:00,d,16.8,Mobile phone bill,USD,,pmt,C,,,
60483499,Orange,10/23/2021 02:00:00,d,25.1,Internet bill,USD,,pmt,C,,,
61363595,T-Mobile,08/11/2021 02:00:00,d,13.6,Mobile phone bill,USD,,pmt,C,,,
61653623,Orange,11/23/2021 01:00:00,d,27,Internet bill,USD,,pmt,C,,,
62242503,Comcast,04/24/2021 02:00:00,d,18.3,Television bill,USD,,pmt,C,,,
58976045,Heating,10/09/2021 02:00:00,d,80.1,Utilities payment,USD,,pmt,C,,,
58361465,Hertz,02/02/2021 01:00:00,d,14.7,Car rent,USD,7519,pmt,B,,,
61683793,Hertz,12/17/2021 01:00:00,d,14.7,Taxi,USD,7519,pmt,B,,,
62726303,Book depository,04/24/2021 02:00:00,d,7.2,Amazon Kindle subscription,USD,,pmt,,,,
62748919,Asseco,09/04/2021 02:00:00,c,2497.6,Salary,USD,,sal,,,,
62811505,Coinbase,01/19/2021 01:00:00,c,939.7,Project based fee,USD,,dep,,,,
63172972,PersonalLoans,11/06/2021 01:00:00,d,6.8,Charge pay,USD,,fee,,,,
63228493,Fit and Fun,02/25/2021 01:00:00,d,21.4,Gym membership,USD,,pmt,,,,
63296671,Revolut,12/07/2021 01:00:00,d,3.2,ATM withdrawal fee,USD,,fee,,,,
63717018,Protetcta,03/11/2021 01:00:00,d,29.4,Doctor's appointment,USD,8011,pmt,,,,
63897326,Fit and Fun,01/18/2021 01:00:00,d,27.3,Gym membership,USD,,pmt,,,,
64156976,Revolut,02/24/2021 01:00:00,d,4.3,ATM withdrawal fee,USD,,fee,,,,
64596902,Fit and Fun,07/19/2021 02:00:00,d,26.2,Personal trainer,USD,,pmt,,,,
64747015,Office365,05/23/2021 02:00:00,d,11.9,Games,USD,5045,pmt,,,,
64844805,Lily,03/03/2021 01:00:00,d,38.9,Medicine,USD,5912,pmt,,,,
64853660,Visa,03/19/2021 01:00:00,d,83.2,Pay with Mastercard,USD,,pmt,,,,
64880870,PersonalLoans,02/11/2021 01:00:00,d,9.9,Charge pay,USD,,fee,,,,
65126953,Bank of America,09/07/2021 02:00:00,d,4.8,Online banking fee,USD,,fee,,,,
65192788,Serenity Wellnes,03/23/2021 01:00:00,d,20.9,Massage,USD,8050,pmt,,,,
65253880,Legend,05/23/2021 02:00:00,d,230.2,Clothes,USD,,pmt,,,,
65487464,Adobe,09/01/2021 02:00:00,d,16.4,Games,USD,5045,pmt,,,,
65551121,Apple,08/16/2021 02:00:00,d,15.7,Spotify premium subscription,USD,5733,pmt,,,,
65566786,Hulu,11/05/2021 01:00:00,d,7.4,Netflix subscription,USD,,pmt,,,,
65715123,Office365,05/27/2021 02:00:00,d,18.7,Games,USD,5045,pmt,,,,
65818094,Home cleaning service,07/22/2021 02:00:00,d,50.9,Cleaning,USD,,pmt,,,,
65831260,Josh,10/17/2021 02:00:00,d,34.6,Allowance,USD,,pmt,,,,
65883674,Bank of America,04/23/2021 02:00:00,d,4.7,Revolut Silver subscription,USD,,fee,,,,
65912072,Raiffeisen Leasing,01/08/2021 01:00:00,d,450.5,Financial leasing,USD,7394,pmt,,,,
66314737,Adobe,10/19/2021 02:00:00,d,11.3,Games,USD,5045,pmt,,,,
66371293,Bank of America,07/17/2021 02:00:00,d,2.7,ATM withdrawal fee,USD,,fee,,,,
66430374,Karate club,01/12/2021 01:00:00,d,24.4,Club membership,USD,,pmt,,,,
66447839,Adobe,08/11/2021 02:00:00,d,10.8,Games,USD,5045,pmt,,,,
66469636,R-Pharm,04/02/2021 02:00:00,d,38.7,Medicine,USD,5912,pmt,,,,
66758659,Delhaize,08/09/2021 02:00:00,d,86.2,Supermaket shopping,USD,5200,pmt,,,,
66775618,Home cleaning service,02/05/2021 01:00:00,d,50.6,Cleaning,USD,,pmt,,,,
66797216,Book depository,01/09/2021 01:00:00,d,126.1,Books,USD,,pmt,,,,
66909495,Book depository,12/23/2021 01:00:00,d,14.2,Book,USD,,pmt,,,,
66918473,Josh,07/03/2021 02:00:00,d,48.7,Allowance,USD,,pmt,,,,
67229124,Johnson & Johnson,11/15/2021 01:00:00,d,85.5,Baby wardrobe,USD,,pmt,,,,
62728791,Lidl,09/19/2021 02:00:00,d,37.9,Supermaket shopping,USD,5499,pmt,38,,,
63481773,Lidl,01/17/2021 01:00:00,d,32.9,Supermaket shopping,USD,5499,pmt,38,,,
63809101,Delhaize,02/23/2021 01:00:00,d,30.4,Supermaket shopping,USD,5499,pmt,38,,,
63836126,Lidl,10/15/2021 02:00:00,d,35.2,Supermaket shopping,USD,5499,pmt,38,,,
67157207,Delhaize,07/10/2021 02:00:00,d,34.9,Supermaket shopping,USD,5499,pmt,38,,,
64855695,City parkings,08/04/2021 02:00:00,d,1.3,Parking fee,USD,7523,pmt,5,,,
66667541,City parkings,11/15/2021 01:00:00,d,2.7,Parking fee,USD,7523,pmt,5,,,
66930857,City parkings,04/03/2021 02:00:00,d,2.9,Parking fee,USD,7523,pmt,5,,,
63809308,Table tenis club PingPong,01/24/2021 01:00:00,d,13.4,Table tennis 2 hrs,USD,5655,pmt,50,,,
65798098,New York Times,01/17/2021 01:00:00,d,5.4,New York Times,USD,5192,pmt,23,,,
66515860,New York Times,11/11/2021 01:00:00,d,5.9,New York Times,USD,5192,pmt,23,,,
65756810,Faculty of contemporary arts,05/20/2021 02:00:00,d,186.5,Tuition,USD,8299,pmt,17,,,
66229487,Faculty of contemporary arts,01/01/2021 01:00:00,d,187.2,Tuition,USD,8299,pmt,17,,,
63079325,Tele9,09/28/2021 02:00:00,d,13.8,Television bill,USD,,pmt,C,,,
64169459,T-Mobile,07/24/2021 02:00:00,d,16,Mobile phone bill,USD,,pmt,C,,,
64402112,T-Mobile,05/01/2021 02:00:00,d,15.5,Mobile phone bill,USD,,pmt,C,,,
64474596,Comcast,08/09/2021 02:00:00,d,15.7,Television bill,USD,,pmt,C,,,
65422095,Orange,03/24/2021 01:00:00,d,21.9,Internet bill,USD,,pmt,C,,,
66280681,T-Mobile,09/27/2021 02:00:00,d,15.2,Mobile phone bill,USD,,pmt,C,,,
66745234,Tele9,04/25/2021 02:00:00,d,10.5,Television bill,USD,,pmt,C,,,
64069956,Electro distribution,08/22/2021 02:00:00,d,67.7,Utilities payment,USD,,pmt,C,,,
66478054,Hertz,06/10/2021 02:00:00,d,15.4,Car rent,USD,7519,pmt,B,,,
67251535,Book depository,01/02/2021 01:00:00,d,15.6,Amazon Kindle subscription,USD,,pmt,,,,
67266572,Swimming school,11/28/2021 01:00:00,d,25.2,Club membership,USD,,pmt,,,,
67356712,Coinbase,02/02/2021 01:00:00,c,928.6,Project based fee,USD,,dep,,,,
67749582,Coinbase,05/11/2021 02:00:00,c,645.6,Cryptocurrency sales,USD,,dep,,,,
67876402,Adobe,03/04/2021 01:00:00,d,11,TV,USD,5045,pmt,,,,
68077710,Amazon,04/13/2021 02:00:00,d,12.9,Book,USD,,pmt,,,,
68462287,Pet shop,07/01/2021 02:00:00,d,25.4,Shopping,USD,5995,pmt,,,,
68586385,Generali,06/06/2021 02:00:00,d,45.1,Extended health insurance,USD,,pmt,,,,
68771956,Home cleaning service,04/03/2021 02:00:00,d,49.5,Cleaning,USD,,pmt,,,,
68794249,Book depository,07/07/2021 02:00:00,d,14,Amazon Kindle subscription,USD,,pmt,,,,
68970618,Connexus,11/14/2021 01:00:00,d,400.8,Mortgage pay,USD,,pmt,,,,
69048741,Swimming school,05/23/2021 02:00:00,d,21.2,Membership,USD,,pmt,,,,
69165310,R-Pharm,02/20/2021 01:00:00,d,37.3,Medicine,USD,5912,pmt,,,,
69296761,Visa,09/22/2021 02:00:00,d,66.2,Pay with Mastercard,USD,,pmt,,,,
69304214,Generali,02/07/2021 01:00:00,d,45.1,Extended health insurance,USD,,pmt,,,,
69495844,Gerber Products Company,08/06/2021 02:00:00,d,67.3,Baby nursery,USD,,pmt,,,,
69706266,Serenity Wellnes,12/22/2021 01:00:00,d,23.7,Spa treatment,USD,8050,pmt,,,,
69872702,MetLife,06/09/2021 02:00:00,d,200.4,Life insurance premium,USD,6300,pmt,,,,
69950114,Jill,02/26/2021 01:00:00,d,39.9,Allowance,USD,,pmt,,,,
69950535,Pet salon Rex,08/28/2021 02:00:00,d,10.6,Grooming,USD,,pmt,,,,
70061986,Serenity Wellnes,09/01/2021 02:00:00,d,21.3,Spa treatment,USD,8050,pmt,,,,
70084400,Amazon,03/01/2021 01:00:00,d,8,Amazon Kindle subscription,USD,,pmt,,,,
70330922,,08/12/2021 02:00:00,d,151,ATM withdrawal,USD,,wdw,,,,
70572176,Home cleaning service,07/12/2021 02:00:00,d,45.6,Cleaning,USD,,pmt,,,,
70919477,Claire Stevens,01/07/2021 01:00:00,c,300.1,Monthly rent,USD,,dep,,,,
70926853,Travel house,01/17/2021 01:00:00,d,532.4,Vacation,USD,5962,pmt,,,,
70960727,UniCredit Leasing,10/11/2021 02:00:00,d,450.3,Financial leasing,USD,7394,pmt,,,,
70976000,Claire Stevens,05/10/2021 02:00:00,c,300.4,Monthly rent,USD,,dep,,,,
71433274,Apple,04/07/2021 02:00:00,d,15.7,Apple music subscription,USD,5733,pmt,,,,
71499210,The barbers,06/20/2021 02:00:00,d,28.6,Haircut,USD,7230,pmt,,,,
71761727,Serenity Wellnes,12/03/2021 01:00:00,d,23.1,Spa treatment,USD,8050,pmt,,,,
69868691,Delhaize,10/20/2021 02:00:00,d,39.7,Supermaket shopping,USD,5499,pmt,38,,,
69872134,Lidl,10/21/2021 02:00:00,d,39,Supermaket shopping,USD,5499,pmt,38,,,
69969043,Lidl,01/19/2021 01:00:00,d,34.4,Supermaket shopping,USD,5499,pmt,38,,,
70413225,Delhaize,12/07/2021 01:00:00,d,40,Supermaket shopping,USD,5499,pmt,38,,,
71750058,Delhaize,04/08/2021 02:00:00,d,30.7,Supermaket shopping,USD,5499,pmt,38,,,
67939217,City parkings,12/24/2021 01:00:00,d,1.2,Parking fee,USD,7523,pmt,5,,,
68385714,City parkings,11/10/2021 01:00:00,d,2.4,Parking fee,USD,7523,pmt,5,,,
70811255,City parkings,06/09/2021 02:00:00,d,1.6,Parking fee,USD,7523,pmt,5,,,
68133666,Swimming pool Activa,07/20/2021 02:00:00,d,12,Table tennis 2 hrs,USD,5655,pmt,50,,,
67398830,Music school,04/19/2021 02:00:00,d,157.9,Tuition,USD,8299,pmt,17,,,
67952685,A1 Telecom,03/07/2021 01:00:00,d,34,Internet bill,USD,,pmt,C,,,
70261366,Orange,02/21/2021 01:00:00,d,5,Phone bill,USD,,pmt,C,,,
70572567,A1 Telecom,05/25/2021 02:00:00,d,15,Mobile phone bill,USD,,pmt,C,,,
71234195,A1 Telecom,06/08/2021 02:00:00,d,26.7,Internet bill,USD,,pmt,C,,,
71697862,Orange,05/19/2021 02:00:00,d,5.7,Phone bill,USD,,pmt,C,,,
69109474,Heating,03/16/2021 01:00:00,d,34,Utilities payment,USD,,pmt,C,,,
69960872,Heating,05/24/2021 02:00:00,d,83.3,Utilities payment,USD,,pmt,C,,,
70502723,Electro distribution,09/04/2021 02:00:00,d,77.6,Utilities payment,USD,,pmt,C,,,
70729124,Electro distribution,05/22/2021 02:00:00,d,91.2,Utilities payment,USD,,pmt,C,,,
69103489,Hertz,07/03/2021 02:00:00,d,14.9,Taxi,USD,7519,pmt,B,,,
71767649,Pet hotel Happy Dog,05/13/2021 02:00:00,d,100.5,Monthly stay,USD,5995,pmt,,,,
71773916,Generali,08/16/2021 02:00:00,d,45.9,Extended health insurance,USD,,pmt,,,,
72359262,Wells Fargo,04/04/2021 02:00:00,d,38.2,Loan Payment,USD,,pmt,,,,
72519920,Serenity Wellnes,04/03/2021 02:00:00,d,23.5,Massage,USD,8050,pmt,,,,
72617432,Pet store,09/17/2021 02:00:00,d,23.8,Shopping,USD,5995,pmt,,,,
72626830,Jill,03/27/2021 01:00:00,d,50.1,Allowance,USD,,pmt,,,,
72707824,Jill,06/25/2021 02:00:00,d,39.6,Allowance,USD,,pmt,,,,
72976201,Swimming school,06/25/2021 02:00:00,d,28.7,Membership,USD,,pmt,,,,
73218465,Visa,09/01/2021 02:00:00,d,33.9,Pay with Visa,USD,,pmt,,,,
73233292,Spotify,06/09/2021 02:00:00,d,15.7,Apple music subscription,USD,5733,pmt,,,,
73611126,Blue moon spa,09/17/2021 02:00:00,d,25.1,Spa treatment,USD,8050,pmt,,,,
73669183,Fit and Fun,06/20/2021 02:00:00,d,20.6,Personal trainer,USD,,pmt,,,,
74014301,Raiffeisen Leasing,02/24/2021 01:00:00,d,450,Financial leasing,USD,7394,pmt,,,,
74228925,Adobe,11/16/2021 01:00:00,d,12,TV,USD,5045,pmt,,,,
74452868,Coinbase,05/12/2021 02:00:00,c,724.2,Project based fee,USD,,dep,,,,
74478939,Pet store,07/20/2021 02:00:00,d,24.8,Shopping,USD,5995,pmt,,,,
74734869,Bank of America,01/09/2021 01:00:00,d,5,Revolut Silver subscription,USD,,fee,,,,
74857935,Save our kids,10/12/2021 02:00:00,d,56.7,Charity,USD,,pmt,,,,
74868229,Office365,02/22/2021 01:00:00,d,10.6,Games,USD,5045,pmt,,,,
74901989,Chase,02/10/2021 01:00:00,d,400.6,Rent pay,USD,,pmt,,,,
75182589,Bank of America,02/02/2021 01:00:00,d,7.6,Online banking fee,USD,,fee,,,,
75504265,Real Estate,06/20/2021 02:00:00,d,193.9,Tax pay,USD,9311,pmt,,,,
75565411,Johnson & Johnson,09/03/2021 02:00:00,d,80.1,Baby nursery,USD,,pmt,,,,
75618674,Generali,12/02/2021 01:00:00,d,45.1,Extended health insurance,USD,,pmt,,,,
75638541,Asseco,08/13/2021 02:00:00,c,8132,Bonus deposit,USD,,dep,,,,
75840817,Ikea,03/26/2021 01:00:00,d,45.7,Appliances,USD,5712,pmt,,,,
75885438,Lidl,05/20/2021 02:00:00,d,100.6,Supermaket shopping,USD,5200,pmt,,,,
76045991,Hulu,10/17/2021 02:00:00,d,9,Netflix subscription,USD,,pmt,,,,
76183746,Netflix,11/19/2021 01:00:00,d,9.1,Netflix subscription,USD,,pmt,,,,
76352744,Generali,06/02/2021 02:00:00,d,46,Extended health insurance,USD,,pmt,,,,
76617746,Asseco,03/15/2021 01:00:00,c,2457.2,Salary,USD,,sal,,,,
76934379,Protetcta,04/17/2021 02:00:00,d,23.6,Doctor's appointment,USD,8011,pmt,,,,
77063158,Josh,09/19/2021 02:00:00,d,35.3,Allowance,USD,,pmt,,,,
77083739,Lending Club,04/01/2021 02:00:00,d,42.4,Loan Payment,USD,,pmt,,,,
77227016,Private consulting co,06/27/2021 02:00:00,c,621.4,Cryptocurrency sales,USD,,dep,,,,
77280316,MetLife,01/04/2021 01:00:00,d,200.9,Life insurance premium,USD,6300,pmt,,,,
77374230,Karate club,09/02/2021 02:00:00,d,26.2,Membership,USD,,pmt,,,,
77386769,Fit and Fun,12/13/2021 01:00:00,d,24.1,Gym membership,USD,,pmt,,,,
77558452,Chevron,07/10/2021 02:00:00,d,74.4,Gasoline purchases,USD,5983,pmt,,,,
71784584,Lidl,08/04/2021 02:00:00,d,34.4,Supermaket shopping,USD,5499,pmt,38,,,
72012064,Delhaize,08/18/2021 02:00:00,d,36.5,Supermaket shopping,USD,5499,pmt,38,,,
72098747,Lidl,06/22/2021 02:00:00,d,34.7,Supermaket shopping,USD,5499,pmt,38,,,
73231441,Delhaize,10/26/2021 02:00:00,d,32,Supermaket shopping,USD,5499,pmt,38,,,
73499286,Lidl,03/13/2021 01:00:00,d,30.2,Supermaket shopping,USD,5499,pmt,38,,,
73634659,Delhaize,09/20/2021 02:00:00,d,40.1,Supermaket shopping,USD,5499,pmt,38,,,
74699073,Delhaize,05/22/2021 02:00:00,d,33.7,Supermaket shopping,USD,5499,pmt,38,,,
76087191,Delhaize,03/09/2021 01:00:00,d,37.9,Supermaket shopping,USD,5499,pmt,38,,,
76398578,Delhaize,05/28/2021 02:00:00,d,32.9,Supermaket shopping,USD,5499,pmt,38,,,
76883489,Delhaize,08/12/2021 02:00:00,d,39.7,Supermaket shopping,USD,5499,pmt,38,,,
72046445,City parkings,10/03/2021 02:00:00,d,1.2,Parking fee,USD,7523,pmt,5,,,
72734640,Swimming pool Activa,11/28/2021 01:00:00,d,12.4,Daily pool ticket,USD,5655,pmt,50,,,
73393927,National Geographic,04/14/2021 02:00:00,d,5.1,National Geographic,USD,5192,pmt,23,,,
76677421,National Geographic,02/14/2021 01:00:00,d,4.5,National Geographic,USD,5192,pmt,23,,,
77130981,New York Times,04/08/2021 02:00:00,d,6,National Geographic,USD,5192,pmt,23,,,
75888461,A1 Telecom,04/28/2021 02:00:00,d,27.2,Internet bill,USD,,pmt,C,,,
76053069,Hertz,01/01/2021 01:00:00,d,11.6,Taxi,USD,7519,pmt,B,,,
77984990,Serenity Wellnes,12/11/2021 01:00:00,d,24.3,Massage,USD,8050,pmt,,,,
78008116,Lending Club,12/26/2021 01:00:00,d,61.8,Loan Payment,USD,,pmt,,,,
78153934,Gerber Products Company,02/23/2021 01:00:00,d,78,Baby wardrobe,USD,,pmt,,,,
78584321,Residential Property,04/10/2021 02:00:00,d,172.4,Tax pay,USD,9311,pmt,,,,
78625804,Pet hotel Happy Dog,05/19/2021 02:00:00,d,100.9,Monthly stay,USD,5995,pmt,,,,
78660436,Generali,08/05/2021 02:00:00,d,45,Extended health insurance,USD,,pmt,,,,
78793209,MetLife,06/03/2021 02:00:00,d,201,Life insurance premium,USD,6300,pmt,,,,
78831329,Springfield,06/06/2021 02:00:00,d,276.2,Fotwear,USD,,pmt,,,,
79075986,Serenity Wellnes,05/25/2021 02:00:00,d,21.8,Massage,USD,8050,pmt,,,,
79145432,Lidl,05/15/2021 02:00:00,d,90,Supermaket shopping,USD,5200,pmt,,,,
79248082,Pet hotel Happy Dog,08/16/2021 02:00:00,d,100.7,Monthly stay,USD,5995,pmt,,,,
79358545,Raiffeisen Leasing,09/06/2021 02:00:00,d,450.6,Financial leasing,USD,7394,pmt,,,,
79467261,MasterCard,04/16/2021 02:00:00,d,96.2,Pay with Mastercard,USD,,pmt,,,,
79643904,Pet store,03/22/2021 01:00:00,d,24.4,Shopping,USD,5995,pmt,,,,
79671913,Asseco,12/20/2021 01:00:00,c,2458.4,Salary,USD,,sal,,,,
79804236,Adobe,05/17/2021 02:00:00,d,15.2,Games,USD,5045,pmt,,,,
80168207,Generali,06/07/2021 02:00:00,d,45.6,Extended health insurance,USD,,pmt,,,,
80679455,PersonalLoans,03/10/2021 01:00:00,d,12.5,Charge pay,USD,,fee,,,,
80728462,Revolut,11/22/2021 01:00:00,d,3.4,Revolut Silver subscription,USD,,fee,,,,
80943502,Coinbase,09/16/2021 02:00:00,c,977.5,Cryptocurrency sales,USD,,dep,,,,
81106968,Asseco,03/04/2021 01:00:00,c,2376.5,Salary,USD,,sal,,,,
81183969,Josh,05/20/2021 02:00:00,d,35.7,Allowance,USD,,pmt,,,,
81206808,Apple,01/19/2021 01:00:00,d,15.2,Spotify premium subscription,USD,5733,pmt,,,,
81260772,,04/16/2021 02:00:00,d,242,ATM withdrawal,USD,,wdw,,,,
81379047,Lending Club,01/10/2021 01:00:00,d,33.2,Loan Payment,USD,,pmt,,,,
81508787,Generali,08/06/2021 02:00:00,d,45.6,Extended health insurance,USD,,pmt,,,,
81592583,Claire Stevens,06/09/2021 02:00:00,c,300.7,Monthly rent,USD,,dep,,,,
81703532,MasterCard,10/15/2021 02:00:00,d,83.8,Pay with Mastercard,USD,,pmt,,,,
81792092,PersonalLoans,05/15/2021 02:00:00,d,7,Charge pay,USD,,fee,,,,
81883425,Blue moon spa,12/27/2021 01:00:00,d,24.1,Massage,USD,8050,pmt,,,,
81972960,Chase,01/24/2021 01:00:00,d,400.7,Rent pay,USD,,pmt,,,,
82346258,Bank of America,07/11/2021 02:00:00,d,4.9,ATM withdrawal fee,USD,,fee,,,,
82378068,Bank of America,05/09/2021 02:00:00,d,5,Revolut Silver subscription,USD,,fee,,,,
78578537,Lidl,10/04/2021 02:00:00,d,33.8,Supermaket shopping,USD,5499,pmt,38,,,
78624056,Lidl,01/07/2021 01:00:00,d,36.8,Supermaket shopping,USD,5499,pmt,38,,,
80429865,Delhaize,08/08/2021 02:00:00,d,39.9,Supermaket shopping,USD,5499,pmt,38,,,
81491994,Lidl,02/20/2021 01:00:00,d,37.3,Supermaket shopping,USD,5499,pmt,38,,,
81554231,Lidl,02/11/2021 01:00:00,d,37.3,Supermaket shopping,USD,5499,pmt,38,,,
82016683,Lidl,04/14/2021 02:00:00,d,39.1,Supermaket shopping,USD,5499,pmt,38,,,
82293549,City parkings,06/19/2021 02:00:00,d,1.9,Parking fee,USD,7523,pmt,5,,,
80305142,Table tenis club PingPong,07/19/2021 02:00:00,d,10.3,Table tennis 2 hrs,USD,5655,pmt,50,,,
80465508,Swimming pool Activa,03/03/2021 01:00:00,d,15.6,Table tennis 2 hrs,USD,5655,pmt,50,,,
82062321,Swimming pool Activa,05/12/2021 02:00:00,d,15.2,Daily pool ticket,USD,5655,pmt,50,,,
79168933,National Geographic,04/17/2021 02:00:00,d,4.4,National Geographic,USD,5192,pmt,23,,,
79644229,New York Times,12/21/2021 01:00:00,d,3.6,New York Times,USD,5192,pmt,23,,,
81175550,New York Times,01/15/2021 01:00:00,d,3.1,National Geographic,USD,5192,pmt,23,,,
78627884,Music school,01/22/2021 01:00:00,d,199.1,Tuition,USD,8299,pmt,17,,,
79223553,Music school,08/20/2021 02:00:00,d,198.2,Tuition,USD,8299,pmt,17,,,
78202162,Orange,10/24/2021 02:00:00,d,6.9,Phone bill,USD,,pmt,C,,,
